measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,10,25 to 29,322,Lower respiratory infections,1,Number,2015,2.10075222336,3.06764660106,1.34330145287
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,10,25 to 29,322,Lower respiratory infections,1,Number,2015,4.36498165286,6.35171743693,2.84207461761
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,10,25 to 29,322,Lower respiratory infections,2,Percent,2015,7.86810790448e-05,0.000100094298359,6.01171974499e-05
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,10,25 to 29,322,Lower respiratory infections,2,Percent,2015,5.83627050376e-05,7.48066303424e-05,4.42313655199e-05
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,10,25 to 29,322,Lower respiratory infections,2,Percent,2015,6.73824919021e-05,8.59685624755e-05,5.13443830594e-05
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,10,25 to 29,322,Lower respiratory infections,3,Rate,2015,0.7734680500940001,1.11719537376,0.505587852415
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,10,25 to 29,322,Lower respiratory infections,3,Rate,2015,0.739499176264,1.07986182726,0.47286410402100004
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,10,25 to 29,322,Lower respiratory infections,3,Rate,2015,0.756738596792,1.10117066295,0.492718579171
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,11,30 to 34,322,Lower respiratory infections,1,Number,2015,2.59184851458,5.63393358946,0.812718928765
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,11,30 to 34,322,Lower respiratory infections,1,Number,2015,2.26444745588,3.3218075076,1.46120425988
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,11,30 to 34,322,Lower respiratory infections,1,Number,2015,4.85629597047,8.52090638499,2.63391169446
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,11,30 to 34,322,Lower respiratory infections,2,Percent,2015,8.02878732183e-05,0.000168098401319,2.58605514391e-05
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,11,30 to 34,322,Lower respiratory infections,2,Percent,2015,5.78023282262e-05,7.30546371776e-05,4.41125606984e-05
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,11,30 to 34,322,Lower respiratory infections,2,Percent,2015,6.79716616789e-05,0.000113246717782,4.11270606037e-05
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,11,30 to 34,322,Lower respiratory infections,3,Rate,2015,0.8484460397729999,1.84427778685,0.26604492997199997
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,11,30 to 34,322,Lower respiratory infections,3,Rate,2015,0.765857108986,1.12346607459,0.49419281829800005
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,11,30 to 34,322,Lower respiratory infections,3,Rate,2015,0.8078252271180001,1.4174183734999999,0.43814057580699994
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,12,35 to 39,322,Lower respiratory infections,1,Number,2015,2.74271974864,5.64993093728,0.838089967516
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,12,35 to 39,322,Lower respiratory infections,1,Number,2015,2.27299968673,4.97991166904,0.629260078157
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,12,35 to 39,322,Lower respiratory infections,1,Number,2015,5.01571943538,9.08853384678,2.14314369919
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,12,35 to 39,322,Lower respiratory infections,2,Percent,2015,8.18167224514e-05,0.00015982279707,2.69828399097e-05
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,12,35 to 39,322,Lower respiratory infections,2,Percent,2015,5.54156465876e-05,0.000117142862715,1.70008954659e-05
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,12,35 to 39,322,Lower respiratory infections,2,Percent,2015,6.72896664751e-05,0.000116990249277,3.16688231844e-05
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,12,35 to 39,322,Lower respiratory infections,3,Rate,2015,0.920577039711,1.8963646210599998,0.281299750618
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,12,35 to 39,322,Lower respiratory infections,3,Rate,2015,0.7854174517029999,1.7207699392300002,0.21743595035600002
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,12,35 to 39,322,Lower respiratory infections,3,Rate,2015,0.8539792563359999,1.5474189646499998,0.36489287051200003
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,13,40 to 44,322,Lower respiratory infections,1,Number,2015,2.78661172357,5.57625592201,0.887281442585
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,13,40 to 44,322,Lower respiratory infections,1,Number,2015,2.28029817991,3.42027507289,1.43715390545
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,13,40 to 44,322,Lower respiratory infections,1,Number,2015,5.06690990348,8.5127944526,2.61345939131
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,13,40 to 44,322,Lower respiratory infections,2,Percent,2015,7.66464227487e-05,0.000151739255387,2.58154598376e-05
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,13,40 to 44,322,Lower respiratory infections,2,Percent,2015,5.2052020918e-05,6.76929388071e-05,3.85997621047e-05
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,13,40 to 44,322,Lower respiratory infections,2,Percent,2015,6.32164236422e-05,9.86114626016e-05,3.73808751616e-05
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,13,40 to 44,322,Lower respiratory infections,3,Rate,2015,0.923148378955,1.8473013558,0.29393848395600003
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,13,40 to 44,322,Lower respiratory infections,3,Rate,2015,0.7753193438149999,1.16292046739,0.488643648778
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,13,40 to 44,322,Lower respiratory infections,3,Rate,2015,0.8501948892000001,1.42839215109,0.43852167493599997
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,14,45 to 49,322,Lower respiratory infections,1,Number,2015,2.97892920974,6.25349091266,0.89782568955
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,14,45 to 49,322,Lower respiratory infections,1,Number,2015,2.24012402194,3.28864626374,1.41367270649
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,14,45 to 49,322,Lower respiratory infections,1,Number,2015,5.21905323168,9.30140763501,2.67639278754
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,14,45 to 49,322,Lower respiratory infections,2,Percent,2015,6.82427965825e-05,0.000133174254664,2.28317089748e-05
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,14,45 to 49,322,Lower respiratory infections,2,Percent,2015,4.38919224255e-05,5.55447277311e-05,3.32141919071e-05
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,14,45 to 49,322,Lower respiratory infections,2,Percent,2015,5.50956499523e-05,8.78443753575e-05,3.2529455275e-05
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,14,45 to 49,322,Lower respiratory infections,3,Rate,2015,0.892887282523,1.87438576554,0.269109160937
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,14,45 to 49,322,Lower respiratory infections,3,Rate,2015,0.68797326942,1.00998904519,0.434158566332
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,14,45 to 49,322,Lower respiratory infections,3,Rate,2015,0.7916762103,1.41092700535,0.40598100944000004
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,15,50 to 54,322,Lower respiratory infections,1,Number,2015,2.80406753918,6.04156912762,0.825430911366
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,15,50 to 54,322,Lower respiratory infections,1,Number,2015,1.98112745867,2.90618106873,1.25569305564
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,15,50 to 54,322,Lower respiratory infections,1,Number,2015,4.78519499785,8.45144313672,2.37466777753
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,15,50 to 54,322,Lower respiratory infections,2,Percent,2015,5.84708097719e-05,0.000115338774327,1.89940106028e-05
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,15,50 to 54,322,Lower respiratory infections,2,Percent,2015,3.79804053034e-05,4.78112033511e-05,2.91648715957e-05
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,15,50 to 54,322,Lower respiratory infections,2,Percent,2015,4.7798611466e-05,7.69650881055e-05,2.74171018663e-05
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,15,50 to 54,322,Lower respiratory infections,3,Rate,2015,0.833306994872,1.7954210245299997,0.24529985195200002
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,15,50 to 54,322,Lower respiratory infections,3,Rate,2015,0.609259811157,0.893743267942,0.38616562028900003
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,15,50 to 54,322,Lower respiratory infections,3,Rate,2015,0.723201486798,1.27729303504,0.358890968525
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,16,55 to 59,322,Lower respiratory infections,1,Number,2015,2.20338356251,3.19021744254,1.37882942457
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,16,55 to 59,322,Lower respiratory infections,1,Number,2015,1.4825027104,2.18093113604,0.920708571507
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,16,55 to 59,322,Lower respiratory infections,1,Number,2015,3.68588627291,5.36158932371,2.32044728442
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,16,55 to 59,322,Lower respiratory infections,2,Percent,2015,4.90117987049e-05,6.06079911386e-05,3.79475113017e-05
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,16,55 to 59,322,Lower respiratory infections,2,Percent,2015,3.18987837753e-05,4.12304429479e-05,2.40056438312e-05
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,16,55 to 59,322,Lower respiratory infections,2,Percent,2015,4.03050376542e-05,5.07048592936e-05,3.09129936213e-05
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,16,55 to 59,322,Lower respiratory infections,3,Rate,2015,0.774326796442,1.12112611452,0.484556837643
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,16,55 to 59,322,Lower respiratory infections,3,Rate,2015,0.5337533602310001,0.785212272551,0.331487619138
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,16,55 to 59,322,Lower respiratory infections,3,Rate,2015,0.65549561729,0.9535015578820001,0.41266683572600005
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,17,60 to 64,322,Lower respiratory infections,1,Number,2015,2.23186883106,4.4017592382,0.770322545154
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,17,60 to 64,322,Lower respiratory infections,1,Number,2015,1.51957678066,2.22276869588,0.980842531043
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,17,60 to 64,322,Lower respiratory infections,1,Number,2015,3.75144561172,6.29958642671,1.99355342956
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,17,60 to 64,322,Lower respiratory infections,2,Percent,2015,5.45342875662e-05,0.000102749135576,1.97409756533e-05
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,17,60 to 64,322,Lower respiratory infections,2,Percent,2015,3.57226625899e-05,4.46197054495e-05,2.78459584082e-05
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,17,60 to 64,322,Lower respiratory infections,2,Percent,2015,4.49278683886e-05,6.97920814044e-05,2.70341865994e-05
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,17,60 to 64,322,Lower respiratory infections,3,Rate,2015,0.958958801966,1.89128756442,0.330981630618
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,17,60 to 64,322,Lower respiratory infections,3,Rate,2015,0.640316065394,0.9366255945299999,0.41330536122899997
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,17,60 to 64,322,Lower respiratory infections,3,Rate,2015,0.79808578861,1.34017947257,0.424110283245
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,18,65 to 69,322,Lower respiratory infections,1,Number,2015,3.39939630512,6.42486418772,1.5090447963
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,18,65 to 69,322,Lower respiratory infections,1,Number,2015,2.14849893044,4.43556179353,0.709684470222
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,18,65 to 69,322,Lower respiratory infections,1,Number,2015,5.54789523556,9.83421371542,2.7290682502
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,18,65 to 69,322,Lower respiratory infections,2,Percent,2015,8.25475386949e-05,0.000139778996155,3.95505616282e-05
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,18,65 to 69,322,Lower respiratory infections,2,Percent,2015,4.85009182478e-05,9.44464890094e-05,1.67336267642e-05
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,18,65 to 69,322,Lower respiratory infections,2,Percent,2015,6.49122733709e-05,0.000101601929944,3.46754067904e-05
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,18,65 to 69,322,Lower respiratory infections,3,Rate,2015,1.6189595881299998,3.05983608427,0.718681295915
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,18,65 to 69,322,Lower respiratory infections,3,Rate,2015,0.959052265649,1.9799570422100001,0.31679070881399995
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,18,65 to 69,322,Lower respiratory infections,3,Rate,2015,1.27832493784,2.26596215371,0.628821535587
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,19,70 to 74,322,Lower respiratory infections,1,Number,2015,3.96569772226,6.77949115575,1.92527492605
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,19,70 to 74,322,Lower respiratory infections,1,Number,2015,2.4729996632,4.85336970935,0.885816795266
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,19,70 to 74,322,Lower respiratory infections,1,Number,2015,6.43869738546,10.5114730346,3.66306117351
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,19,70 to 74,322,Lower respiratory infections,2,Percent,2015,0.000102465731904,0.000161906154201,5.56737495256e-05
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,19,70 to 74,322,Lower respiratory infections,2,Percent,2015,5.78839274262e-05,0.00010463690534,2.27944316696e-05
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,19,70 to 74,322,Lower respiratory infections,2,Percent,2015,7.90874394097e-05,0.000117321725394,5.02494958303e-05
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,19,70 to 74,322,Lower respiratory infections,3,Rate,2015,2.25918933174,3.86215873381,1.09679579187
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,19,70 to 74,322,Lower respiratory infections,3,Rate,2015,1.26313546573,2.47895844848,0.452449155935
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,19,70 to 74,322,Lower respiratory infections,3,Rate,2015,1.7340072982199999,2.83084758701,0.986499974832
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,20,75 to 79,322,Lower respiratory infections,1,Number,2015,3.52450207396,5.90420605895,1.82078754193
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,20,75 to 79,322,Lower respiratory infections,1,Number,2015,2.44217836612,4.51730684787,1.03640218216
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,20,75 to 79,322,Lower respiratory infections,1,Number,2015,5.96668044008,9.51018030963,3.28533946516
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,20,75 to 79,322,Lower respiratory infections,2,Percent,2015,0.00011748958369,0.000179130749267,6.7033322962e-05
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,20,75 to 79,322,Lower respiratory infections,2,Percent,2015,6.61289732908e-05,0.000116189211862,3.07148728155e-05
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,20,75 to 79,322,Lower respiratory infections,2,Percent,2015,8.91375902358e-05,0.000127698820161,5.6723128657e-05
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,20,75 to 79,322,Lower respiratory infections,3,Rate,2015,2.90202975363,4.86144745983,1.49921308339
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,20,75 to 79,322,Lower respiratory infections,3,Rate,2015,1.60546013966,2.96962588134,0.681318946722
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,20,75 to 79,322,Lower respiratory infections,3,Rate,2015,2.18107062939,3.4763676657199998,1.20092863813
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,21,80 plus,322,Lower respiratory infections,1,Number,2015,11.1225361004,16.2987466963,6.8314551585
3,YLDs (Years Lived with Disability),94,Switzerland,2,Female,21,80 plus,322,Lower respiratory infections,1,Number,2015,12.1861766213,18.428185442,7.60547220495
3,YLDs (Years Lived with Disability),94,Switzerland,3,Both,21,80 plus,322,Lower respiratory infections,1,Number,2015,23.3087127217,33.422005153,15.0184996181
3,YLDs (Years Lived with Disability),94,Switzerland,1,Male,21,80 plus,322,Lower respiratory infections,2,Percent,2015,0.00023950069145,0.000316043500639,0.000166039540451
